Year,Event with year,Place,Artist,Place of birth,M/F/CO,P/C,Combination,Latitude,Longitude
2005,Venice Biennial 2005,Venice,Galina Myznikova ,Russia,F,P,FP,61.524,105.3188
2005,Venice Biennial 2005,Venice,Maxime Borolinov ,Russia,M,P,MP,61.524,105.3188
2005,Venice Biennial 2005,Venice,Oleg Kulik ,Russia,M,P,MP,61.524,105.3188
2005,Venice Biennial 2005,Venice,Sergei Maslov ,Russia,M,P,MP,61.524,105.3188
2005,Venice Biennial 2005,Venice,Sergey Provorov  ,Russia,M,P,MP,61.524,105.3188
2005,Venice Biennial 2005,Venice,The Blue Noses ,Russia,M,P,MP,61.524,105.3188
2005,Venice Biennial 2005,Venice,Vadim Fishkin ,Russia,M,P,MP,61.524,105.3188
2005,Venice Biennial 2005,Venice,Lim Tzay Chuen ,Singapore,M,P,MP,1.3521,103.8198
2005,Venice Biennial 2005,Venice,Boris Ondreicka ,Slovakia,M,P,MP,48.669,19.699
2005,Venice Biennial 2005,Venice,Jan Mancuska ,Slovakia,M,P,MP,48.669,19.699
2005,Venice Biennial 2005,Venice,Marek Pokorny ,Slovakia,M,P,MP,48.669,19.699
2005,Venice Biennial 2005,Venice,Stanislav Filko ,Slovakia,M,P,MP,48.669,19.699
2005,Venice Biennial 2005,Venice,Berni Searle ,South Africa,M,P,MP,-30.5595,22.9375
2005,Venice Biennial 2005,Venice,Candice Breitz ,South Africa,F,P,FP,-30.5595,22.9375
2005,Venice Biennial 2005,Venice,Marlene Dumas ,South Africa,F,P,FP,-30.5595,22.9375
2005,Venice Biennial 2005,Venice,Robin Rhode ,South Africa,M,P,MP,-30.5595,22.9375
2005,Venice Biennial 2005,Venice,William Kentridge ,South Africa,M,P,MP,-30.5595,22.9375
2005,Venice Biennial 2005,Venice,Zwelethu Mthethwa,South Africa,M,P,MP,-30.5595,22.9375
2005,Venice Biennial 2005,Venice,Choi Jeong-Hwa ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Gimhongsok ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Ham Jin ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Hein-Kuhn Oh ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Jewyo Rhii ,South Korea,F,P,FP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Kim Beom ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Kimsooja ,South Korea,F,P,FP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Kiwon Park ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Nakhee Sung ,South Korea,F,P,FP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Nakion ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Sejin Park ,South Korea,F,P,FP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Sungsic Moon ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Youngwhan Bae ,South Korea,M,P,MP,35.9078,127.7669
2005,Venice Biennial 2005,Venice,Antoni Muntadas ,Spain,M,C,MC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Antoni Tapies ,Spain,M,C,MC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Cristina Garcia Rodero ,Spain,F,C,FC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Joan Hernandez Pijuan ,Spain,M,C,MC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Juan Munoz ,Spain,M,C,MC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Juan Usle ,Spain,M,C,MC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Maider Lopez ,Spain,F,C,FC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Perejaume ,Spain,M,C,MC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Pilar Albarracin ,Spain,F,C,FC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Santiago Pol ,Spain,M,C,MC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Santiago Sierra ,Spain,M,C,MC,40.4637,-3.7492
2005,Venice Biennial 2005,Venice,Miriam Backstrom ,Sweden,F,C,FC,60.1282,18.6435
2005,Venice Biennial 2005,Venice,Christoph Buchel ,Switzerland,M,C,MC,46.8182,8.2275
2005,Venice Biennial 2005,Venice,Gianni Motti ,Switzerland,M,C,MC,46.8182,8.2275
2005,Venice Biennial 2005,Venice,Pipilotti Rist ,Switzerland,F,C,FC,46.8182,8.2275
2005,Venice Biennial 2005,Venice,Shahryar Nashat ,Switzerland,M,C,MC,46.8182,8.2275
2005,Venice Biennial 2005,Venice,Chen Chieh-Jen ,Taiwan,M,P,MP,23.6978,120.9605
2005,Venice Biennial 2005,Venice,Araya Rasdjarmrearnsook ,Thailand,F,P,FP,15.87,100.9925
2005,Venice Biennial 2005,Venice,Montien Boonma ,Thailand,M,P,MP,15.87,100.9925
2005,Venice Biennial 2005,Venice,Bulent Sangar ,Turkey,M,P,MP,38.9637,35.2433
2005,Venice Biennial 2005,Venice,Semiha Berksoy ,Turkey,F,P,FP,38.9637,35.2433
2005,Venice Biennial 2005,Venice,Gilbert & George,UK,M,C,MC,55.3781,-3.436
2005,Venice Biennial 2005,Venice,Mark Wallinger ,UK,M,C,MC,55.3781,-3.436
2005,Venice Biennial 2005,Venice,Rachel Whiteread ,UK,F,C,FC,55.3781,-3.436
2005,Venice Biennial 2005,Venice,Stephen Brandes ,UK,M,C,MC,55.3781,-3.436
2005,Venice Biennial 2005,Venice,Tacita Dean ,UK,F,C,FC,55.3781,-3.436
2005,Venice Biennial 2005,Venice,The Centre of Attention ,UK,CO,C,COC,55.3781,-3.436
2005,Venice Biennial 2005,Venice,Tino Sehgal ,UK,M,C,MC,55.3781,-3.436
2005,Venice Biennial 2005,Venice,Willie Doherty ,UK,M,C,MC,55.3781,-3.436
2005,Venice Biennial 2005,Venice,Mykola Babak,Ukraine,M,P,MP,48.3794,31.1656
2005,Venice Biennial 2005,Venice,Lacy Duarte ,Uruguay,F,P,FP,-32.5228,-55.7658
2005,Venice Biennial 2005,Venice,Andrea Blum,USA,F,C,FC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Barbara Kruger ,USA,F,C,FC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Bruce Nauman ,USA,M,C,MC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Dan Graham ,USA,M,C,MC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Ed Ruscha ,USA,M,C,MC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Guerrilla Girls ,USA,F,C,FC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Jenny Holzer ,USA,F,C,FC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Jimmie Durham ,USA,M,C,MC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Philip Guston ,USA,M,C,MC,37.0902,-95.7129
2005,Venice Biennial 2005,Venice,Alexander Nikolaev,Uzbekistan,M,P,MP,41.3775,64.5853
2005,Venice Biennial 2005,Venice,Rustam Khalfin ,Uzbekistan,M,P,MP,41.3775,64.5853
2005,Venice Biennial 2005,Venice,Said Atabekov ,Uzbekistan,M,P,MP,41.3775,64.5853
2007,Venice Biennial 2007,Venice,Alban Hajdinaj,Albania,M,P,MP,41.1533,20.1683
2007,Venice Biennial 2007,Venice,Armando Lulaj ,Albania,M,P,MP,41.1533,20.1683
2007,Venice Biennial 2007,Venice,Genti Gjokola  ,Albania,M,P,MP,41.1533,20.1683
2007,Venice Biennial 2007,Venice,Heldi Pema ,Albania,F,P,FP,41.1533,20.1683
2007,Venice Biennial 2007,Venice,Helidon Gjergji ,Albania,M,P,MP,41.1533,20.1683
2007,Venice Biennial 2007,Venice,Adel Abdessemed,Algeria,M,P,MP,28.0339,1.6596
2007,Venice Biennial 2007,Venice,Zoulikha Bouabdellah,Algeria,F,P,FP,28.0339,1.6596
2007,Venice Biennial 2007,Venice,Angel Ihosvanny ,Angola,M,P,MP,-38.4161,17.8739
2007,Venice Biennial 2007,Venice,Kiluanji Kia Henda ,Angola,M,P,MP,-38.4161,17.8739
2007,Venice Biennial 2007,Venice,Nastio Mosquito ,Angola,M,P,MP,-38.4161,17.8739
2007,Venice Biennial 2007,Venice,N'Dilo Mutima ,Angola,M,P,MP,-38.4161,17.8739
2007,Venice Biennial 2007,Venice,Paulo Kapela ,Angola,M,P,MP,-38.4161,17.8739
2007,Venice Biennial 2007,Venice,Yonamine ,Angola,M,P,MP,-38.4161,17.8739
2007,Venice Biennial 2007,Venice,Guillermo Kuitca ,Argentina,M,P,MP,-38.4161,-63.6167
2007,Venice Biennial 2007,Venice,Leon Ferrari ,Argentina,M,P,MP,-38.4161,-63.6167
2007,Venice Biennial 2007,Venice,Sonia Balassanian ,Armenia,F,P,FP,40.0691,45.0382
2007,Venice Biennial 2007,Venice,Christian Capurro ,Australia,M,P,MP,-25.2744,133.7751
2007,Venice Biennial 2007,Venice,Rosemary Laing ,Australia,F,P,FP,-25.2744,133.7751
2007,Venice Biennial 2007,Venice,Shaun Gladwell ,Australia,M,P,MP,-25.2744,133.7751
2007,Venice Biennial 2007,Venice,Susan Norrie ,Australia,F,P,FP,-25.2744,133.7751
2007,Venice Biennial 2007,Venice,Andreas Fogarasi,Austria,M,C,MC,47.5162,14.5501
2007,Venice Biennial 2007,Venice,Arnulf Rainer ,Austria,M,C,MC,47.5162,14.5501
2007,Venice Biennial 2007,Venice,Franz West ,Austria,M,C,MC,47.5162,14.5501
2007,Venice Biennial 2007,Venice,Herbert Brandl ,Austria,M,C,MC,47.5162,14.5501
2007,Venice Biennial 2007,Venice,Rainer Ganahl ,Austria,M,C,MC,47.5162,14.5501
2007,Venice Biennial 2007,Venice,Valie Export ,Austria,F,C,FC,47.5162,14.5501
2007,Venice Biennial 2007,Venice,Ali Hasanov,Azerbaijan,M,P,MP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Chingiz Babayev ,Azerbaijan,M,P,MP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Elshan Ibrahimov ,Azerbaijan,M,P,MP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Faig Ahmed ,Azerbaijan,M,P,MP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Orkhan Aslanov ,Azerbaijan,M,P,MP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Orkhan Huseynov ,Azerbaijan,M,P,MP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Rashad Alakbarov ,Azerbaijan,M,P,MP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Rauf Khalilov ,Azerbaijan,M,P,MP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Rena Effendi ,Azerbaijan,F,P,FP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Tora Aghabeyova ,Azerbaijan,F,P,FP,40.1431,47.5769
2007,Venice Biennial 2007,Venice,Eric Duyckaerts ,Belgium,M,C,MC,50.5039,4.4699
2007,Venice Biennial 2007,Venice,Francis Alys ,Belgium,M,C,MC,50.5039,4.4699
2007,Venice Biennial 2007,Venice,Raoul De Keyser ,Belgium,M,C,MC,50.5039,4.4699
2007,Venice Biennial 2007,Venice,Sophie Whettnall ,Belgium,F,C,FC,50.5039,4.4699
2007,Venice Biennial 2007,Venice,Narda Alvarado ,Bolivia,F,P,FP,-16.2902,-63.5887
2007,Venice Biennial 2007,Venice,Detanico & Lain ,Brazil,CO,P,COP,-14.235,-51.9253
2007,Venice Biennial 2007,Venice,Elaine Tedesco ,Brazil,F,P,FP,-14.235,-51.9253
2007,Venice Biennial 2007,Venice,Iran do Espirito Santo ,Brazil,M,P,MP,-14.235,-51.9253
2007,Venice Biennial 2007,Venice,Jose Damasceno ,Brazil,M,P,MP,-14.235,-51.9253
2007,Venice Biennial 2007,Venice,Leonilson ,Brazil,M,P,MP,-14.235,-51.9253
2007,Venice Biennial 2007,Venice,Morrinho Group  ,Brazil,CO,P,COP,-14.235,-51.9253
2007,Venice Biennial 2007,Venice,Paula Trope ,Brazil,F,P,FP,-14.235,-51.9253
2007,Venice Biennial 2007,Venice,Waltercio Caldas ,Brazil,M,P,MP,-14.235,-51.9253
2007,Venice Biennial 2007,Venice,Ivan Moudov ,Bulgaria,M,P,MP,42.7339,25.4858
2007,Venice Biennial 2007,Venice,Nedko Solakov ,Bulgaria,M,P,MP,42.7339,25.4858
2007,Venice Biennial 2007,Venice,Pravdoliub Ivanov ,Bulgaria,M,P,MP,42.7339,25.4858
2007,Venice Biennial 2007,Venice,Stefan Nikolaev ,Bulgaria,M,P,MP,42.7339,25.4858
2007,Venice Biennial 2007,Venice,Bili Bidjocka ,Cameroon,M,P,MP,7.3697,12.3547
2007,Venice Biennial 2007,Venice,Callum Morton ,Canada,M,P,MP,56.1304,-106.3468
2007,Venice Biennial 2007,Venice,David Altmejd ,Canada,M,P,MP,56.1304,-106.3468
2007,Venice Biennial 2007,Venice,Alfredo Jaar,Chile,M,P,MP,-35.6751,-71.543
2007,Venice Biennial 2007,Venice,Mario Opazo ,Chile,M,P,MP,-35.6751,-71.543
2007,Venice Biennial 2007,Venice,Monica Bengoa ,Chile,F,P,FP,-35.6751,-71.543
2007,Venice Biennial 2007,Venice,Cao Fei ,China,F,P,FP,35.8617,104.1954
2007,Venice Biennial 2007,Venice,Chen Zhen ,China,M,P,MP,35.8617,104.1954
2007,Venice Biennial 2007,Venice,Kan Xuan ,China,F,P,FP,35.8617,104.1954
2007,Venice Biennial 2007,Venice,Shen Yuan ,China,F,P,FP,35.8617,104.1954
2007,Venice Biennial 2007,Venice,Yang Fudong ,China,M,P,MP,35.8617,104.1954
2007,Venice Biennial 2007,Venice,Yang Zhenzhong ,China,M,P,MP,35.8617,104.1954
2007,Venice Biennial 2007,Venice,Yin Xiuzhen ,China,F,P,FP,35.8617,104.1954
2007,Venice Biennial 2007,Venice,Jose Alejandro Restrepo ,Colombia,M,P,MP,4.5709,-74.2973
2007,Venice Biennial 2007,Venice,Oscar Munoz ,Colombia,M,P,MP,4.5709,-74.2973
2007,Venice Biennial 2007,Venice,Rosario Lopez ,Colombia,F,P,FP,4.5709,-74.2973
2007,Venice Biennial 2007,Venice,Cinthya Soto ,Costa Rica,F,P,FP,9.7489,-83.7534
2007,Venice Biennial 2007,Venice,Ivana Franke ,Croatia,F,P,FP,45.1,15.2
2007,Venice Biennial 2007,Venice,Felix Gonzalez-Torres ,Cuba,M,P,MP,21.5218,-77.7812
2007,Venice Biennial 2007,Venice,Rene Francisco ,Cuba,M,P,MP,21.5218,-77.7812
2007,Venice Biennial 2007,Venice,Wilfredo Prieto ,Cuba,M,P,MP,21.5218,-77.7812
2007,Venice Biennial 2007,Venice,Haris Epaminonda ,Cyprus,M,P,MP,35.1264,33.4299
2007,Venice Biennial 2007,Venice,Irena Juzova ,Czech Republic,F,P,FP,49.8175,15.473
2007,Venice Biennial 2007,Venice,Cheri Samba ,Democratic Republic of the Congo,M,P,MP,-4.0383,21.7587
2007,Venice Biennial 2007,Venice,Troels Worsel ,Denmark,M,C,MC,56.2639,9.5018
2007,Venice Biennial 2007,Venice,Jorge Pineda ,Dominican Republic,M,P,MP,18.7357,-70.1627
2007,Venice Biennial 2007,Venice,Jonathan Harker ,Ecuador,M,P,MP,-1.8312,-78.1834
2007,Venice Biennial 2007,Venice,Manuela Ribadeneira ,Ecuador,F,P,FP,-1.8312,-78.1834
2007,Venice Biennial 2007,Venice,Maria Veronica Leon Veintemilla ,Ecuador,F,P,FP,-1.8312,-78.1834
2007,Venice Biennial 2007,Venice,Pablo Cardoso ,Ecuador,M,P,MP,-1.8312,-78.1834
2007,Venice Biennial 2007,Venice,Amal Kenawy,Egypt,F,P,FP,26.8206,30.8025
2007,Venice Biennial 2007,Venice,Ayman El Semary ,Egypt,M,P,MP,26.8206,30.8025
2007,Venice Biennial 2007,Venice,George Fikry,Egypt,M,P,MP,26.8206,30.8025
2007,Venice Biennial 2007,Venice,Ghada Amer ,Egypt,F,P,FP,26.8206,30.8025
2007,Venice Biennial 2007,Venice,Hadeel Nazmy ,Egypt,F,P,FP,26.8206,30.8025
2007,Venice Biennial 2007,Venice,Haiam Abd El-Baky ,Egypt,F,P,FP,26.8206,30.8025
2007,Venice Biennial 2007,Venice,Sahar Dergham ,Egypt,M,P,MP,26.8206,30.8025
2007,Venice Biennial 2007,Venice,Tarek El-Komy  ,Egypt,M,P,MP,26.8206,30.8025
2007,Venice Biennial 2007,Venice,Ronald Moran ,El Salvador,M,P,MP,13.7942,-88.8965
2007,Venice Biennial 2007,Venice,Marko Maetamm ,Estonia,M,P,MP,58.5953,25.0136
2007,Venice Biennial 2007,Venice,Maaria Wirkkala ,Finland,F,C,FC,61.9241,25.7482
2007,Venice Biennial 2007,Venice,Colonel ,France,M,C,MC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Daniel Buren ,France,M,C,MC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Francoise Vincent ,France,F,C,FC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Louise Bourgeois ,France,F,C,FC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Marine Hugonnier ,France,F,C,FC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Melik Ohanian ,France,M,C,MC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Philippe Parreno ,France,M,C,MC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Philippe Thomas ,France,M,C,MC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Pierre Huyghe ,France,M,C,MC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Sophie Calle ,France,F,C,FC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Vincent & Feria ,France,F,C,FC,46.2276,2.2137
2007,Venice Biennial 2007,Venice,Eteri Chkadua,Georgia,F,P,FP,42.3154,43.3569
2007,Venice Biennial 2007,Venice,Georgy Frangulyan ,Georgia,M,P,MP,42.3154,43.3569
2007,Venice Biennial 2007,Venice,Paata Sanaia,Georgia,F,P,FP,42.3154,43.3569
2007,Venice Biennial 2007,Venice,Sophia Tabatadze ,Georgia,F,P,FP,42.3154,43.3569
2007,Venice Biennial 2007,Venice,Tamara Kvesitadze ,Georgia,F,P,FP,42.3154,43.3569
2007,Venice Biennial 2007,Venice,Zura Gugulashvili,Georgia,M,P,MP,42.3154,43.3569
2007,Venice Biennial 2007,Venice,Felix Gmelin ,Germany,M,C,MC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,Georg Baselitz ,Germany,M,C,MC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,Gerhard Richter ,Germany,M,C,MC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,Isa Genzken ,Germany,F,C,FC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,Joseph Beuys ,Germany,M,C,MC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,Juergen Teller ,Germany,M,C,MC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,Martin Kippenberger ,Germany,M,C,MC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,Rebecca Horn ,Germany,F,C,FC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,Sigmar Polke ,Germany,M,C,MC,51.1657,10.4515
2007,Venice Biennial 2007,Venice,El Anatsui ,Ghana,M,P,MP,7.9465,-1.0232
2007,Venice Biennial 2007,Venice,Nikos Alexiou ,Greece,M,P,MP,39.0742,21.8243
2007,Venice Biennial 2007,Venice,Andre Juste,Haiti,M,P,MP,18.9712,-72.2852
2007,Venice Biennial 2007,Venice,Mario Benjamin ,Haiti,M,P,MP,18.9712,-72.2852
2007,Venice Biennial 2007,Venice,Xenia Mejia ,Honduras,F,P,FP,15.2,-86.2419
2007,Venice Biennial 2007,Venice,Steingrimur Eyfjord ,Iceland,M,P,MP,64.9631,-19.0208
2007,Venice Biennial 2007,Venice,Riyas Komu ,India,M,P,MP,20.5937,78.9629
2007,Venice Biennial 2007,Venice,Sirous Namazi ,Iran,M,P,MP,32.4279,53.688
2007,Venice Biennial 2007,Venice,Y. Z. Kami ,Iran,M,P,MP,32.4279,53.688
2007,Venice Biennial 2007,Venice,Adel Abidin,Iraq,M,P,MP,33.2232,43.6793
2007,Venice Biennial 2007,Venice,Gerard Byrne ,Ireland ,M,C,MC,53.1424,-7.6921
2007,Venice Biennial 2007,Venice,Pavel Wolberg ,Israel,M,P,MP,31.0461,34.8516
2007,Venice Biennial 2007,Venice,Tomer Ganihar ,Israel,M,P,MP,31.0461,34.8516
2007,Venice Biennial 2007,Venice,Yehudit Sasportas ,Israel,F,P,FP,31.0461,34.8516
2007,Venice Biennial 2007,Venice,Alfredo Rapetti,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Alterazioni Video,Italy,CO,C,COC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Angelo Filomeno ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Concetto Pozzati ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Dario Arcidiacono ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Donato Piccolo ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Emilio Vedova ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Francesco Vezzoli ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Gabriele Basilico ,Italy,F,C,FC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Gino de Dominicis ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Giovanni Anselmo ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Giuseppe Penone ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Ketty la Rocca ,Italy,F,C,FC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Luca Buvoli ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Paolo Canevari ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Renato Mambor ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Stefano Bombardieri ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Tatiana Trouve ,Italy,F,C,FC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Vincenzo Agnetti ,Italy,M,C,MC,41.8719,12.5674
2007,Venice Biennial 2007,Venice,Titi Faustin  ,Ivory Coast,M,P,MP,7.54,-5.5471
2007,Venice Biennial 2007,Venice,Hiroharu Mori ,Japan,M,P,MP,36.2048,138.2529
2007,Venice Biennial 2007,Venice,Izumi Kato ,Japan,M,P,MP,36.2048,138.2529
2007,Venice Biennial 2007,Venice,Masao Okabe ,Japan,M,P,MP,36.2048,138.2529
2007,Venice Biennial 2007,Venice,Tabaimo ,Japan,F,P,FP,36.2048,138.2529
2007,Venice Biennial 2007,Venice,Tomoko Yoneda ,Japan,F,P,FP,36.2048,138.2529
2007,Venice Biennial 2007,Venice,Yukio Fujimoto ,Japan,M,P,MP,36.2048,138.2529
2007,Venice Biennial 2007,Venice,Alexander Ugay,Kazakhstan,M,P,MP,48.0196,66.9237
2007,Venice Biennial 2007,Venice,Natalya Dyu ,Kazakhstan,F,P,FP,48.0196,66.9237
2007,Venice Biennial 2007,Venice,Oksana Shatalova ,Kazakhstan,F,P,FP,48.0196,66.9237
2007,Venice Biennial 2007,Venice,Roman Maskalev ,Kazakhstan,M,P,MP,48.0196,66.9237
2007,Venice Biennial 2007,Venice,Gaukhar Kiyekbayeva  ,Kazakhstan,F,P,FP,48.0196,66.9237
2007,Venice Biennial 2007,Venice,Mwangi Hutter ,Kenya,CO,P,COP,-0.0236,37.9062
2007,Venice Biennial 2007,Venice,Gints Gabrans ,Latvia,M,P,MP,56.8796,24.6032
2007,Venice Biennial 2007,Venice,Akram Zaatari,Lebanon,M,P,MP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Ali Cherri,Lebanon,M,P,MP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Fouad Elkoury ,Lebanon,M,P,MP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Jalal Toufic ,Lebanon,M,P,MP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Lamia Joreige ,Lebanon,F,P,FP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Mounira Al Solh ,Lebanon,F,P,FP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Rabih Mroue ,Lebanon,M,P,MP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Rania Stephan ,Lebanon,F,P,FP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Walid Sadek ,Lebanon,M,P,MP,33.8547,35.8623
2007,Venice Biennial 2007,Venice,Nomeda & Gediminas (Urbonas Studio) ,Lithuania,CO,P,COP,55.1694,23.8813
2007,Venice Biennial 2007,Venice,Jill Mercedes  ,Luxembourg,F,C,FC,49.6116,6.1319
2007,Venice Biennial 2007,Venice,Malick Sidibe ,Mali,M,P,MP,17.5707,-3.9962
2007,Venice Biennial 2007,Venice,Mario Garcia Torres ,Mexico,M,P,MP,23.6345,-102.5528
2007,Venice Biennial 2007,Venice,Rafael Lozano-Hemmer ,Mexico,M,P,MP,23.6345,-102.5528
2007,Venice Biennial 2007,Venice,Philippe Pastor ,Monaco,M,C,MC,43.7384,7.4246
2007,Venice Biennial 2007,Venice,Mounir Fatmi ,Morocco,M,P,MP,31.7917,-7.0926
2007,Venice Biennial 2007,Venice,Yto Barrada ,Morocco,F,P,FP,31.7917,-7.0926
2007,Venice Biennial 2007,Venice,Eyoum Ngangue,Morocco,M,P,MP,31.7917,-7.0926
2007,Venice Biennial 2007,Venice,Angela Ferreira ,Mozambique,F,P,FP,-18.6657,35.5296
2007,Venice Biennial 2007,Venice,Aernout Mik,Netherlands,M,C,MC,52.1326,5.2913
2007,Venice Biennial 2007,Venice,Jan Christiaan Braun  ,Netherlands,M,C,MC,52.1326,5.2913
2007,Venice Biennial 2007,Venice,Manon de Boer ,Netherlands,F,C,FC,52.1326,5.2913
2007,Venice Biennial 2007,Venice,Daniel von Sturmer ,New Zealand,M,P,MP,-40.9006,174.886
2007,Venice Biennial 2007,Venice,Ernesto Salmeron ,Nicaragua,M,P,MP,12.8654,-85.2072
2007,Venice Biennial 2007,Venice,Odili Donald Odita ,Nigeria,M,P,MP,9.082,8.6753
2007,Venice Biennial 2007,Venice,Oladele Ajiboye Bamgboye ,Nigeria,M,P,MP,9.082,8.6753
2007,Venice Biennial 2007,Venice,Olu Oguibe ,Nigeria,M,P,MP,9.082,8.6753
2007,Venice Biennial 2007,Venice,Blagoja Manevski ,North Macedonia,F,P,FP,41.6086,21.7453
2007,Venice Biennial 2007,Venice,Camilla Martens ,Norway,F,C,FC,60.472,8.4689
2007,Venice Biennial 2007,Venice,Lars Ramberg ,Norway,M,C,MC,60.472,8.4689
2007,Venice Biennial 2007,Venice,Toril Goksoyr ,Norway,F,C,FC,60.472,8.4689
2007,Venice Biennial 2007,Venice,Nalini Malani ,Pakistan,F,P,FP,30.3753,69.3451
2007,Venice Biennial 2007,Venice,Emily Jacir ,Palestinian territories,F,P,FP,31.9522,35.2332
